CaseID,Activity,Timestamp,Lifecycle
Job_226,MACHINE_5,275.516542,START
Job_251,MACHINE_2,275.572357,COMPLETE
Job_251,MACHINE_3,275.572357,QUEUE_ENTER
Job_251,MACHINE_3,275.572357,START
Job_267,MACHINE_1,275.588342,QUEUE_ENTER
Job_267,MACHINE_1,275.588342,START
Job_219,MACHINE_4,275.736745,COMPLETE
Job_219,MACHINE_5,275.736745,QUEUE_ENTER
Job_219,MACHINE_5,275.736745,START
Job_229,MACHINE_4,275.766024,COMPLETE
Job_229,MACHINE_5,275.766024,QUEUE_ENTER
Job_229,MACHINE_5,275.766024,START
Job_231,MACHINE_4,275.78746,COMPLETE
Job_231,MACHINE_5,275.78746,QUEUE_ENTER
Job_231,MACHINE_5,275.78746,START
Job_249,MACHINE_3,276.244241,COMPLETE
Job_249,MACHINE_4,276.244241,QUEUE_ENTER
Job_249,MACHINE_4,276.244241,START
Job_222,MACHINE_4,276.413117,COMPLETE
Job_222,MACHINE_5,276.413117,QUEUE_ENTER
Job_222,MACHINE_5,276.413117,START
Job_235,MACHINE_4,276.420045,COMPLETE
Job_235,MACHINE_5,276.420045,QUEUE_ENTER
Job_235,MACHINE_5,276.420045,START
Job_256,MACHINE_3,276.447175,COMPLETE
Job_256,MACHINE_4,276.447175,QUEUE_ENTER
Job_256,MACHINE_4,276.447175,START
Job_268,MACHINE_1,277.470064,QUEUE_ENTER
Job_268,MACHINE_1,277.470064,START
Job_257,MACHINE_1,277.641155,COMPLETE
Job_257,MACHINE_2,277.641155,QUEUE_ENTER
Job_257,MACHINE_2,277.641155,START
Job_269,MACHINE_1,277.944409,QUEUE_ENTER
Job_269,MACHINE_1,277.944409,START
Job_261,MACHINE_1,278.34903,COMPLETE
Job_261,MACHINE_2,278.34903,QUEUE_ENTER
Job_261,MACHINE_2,278.34903,START
Job_270,MACHINE_1,278.489259,QUEUE_ENTER
Job_270,MACHINE_1,278.489259,START
Job_271,MACHINE_1,278.556113,QUEUE_ENTER
Job_271,MACHINE_1,278.556113,START
Job_260,MACHINE_1,278.594495,COMPLETE
Job_260,MACHINE_2,278.594495,QUEUE_ENTER
Job_260,MACHINE_2,278.594495,START
Job_257,MACHINE_2,278.779996,COMPLETE
Job_257,MACHINE_3,278.779996,QUEUE_ENTER
Job_257,MACHINE_3,278.779996,START
Job_272,MACHINE_1,279.031933,QUEUE_ENTER
Job_272,MACHINE_1,279.031933,START
Job_259,MACHINE_1,279.062983,COMPLETE
Job_259,MACHINE_2,279.062983,QUEUE_ENTER
Job_259,MACHINE_2,279.062983,START
Job_263,MACHINE_1,279.296888,COMPLETE
Job_263,MACHINE_2,279.296888,QUEUE_ENTER
Job_263,MACHINE_2,279.296888,START
Job_260,MACHINE_2,279.484729,COMPLETE
Job_260,MACHINE_3,279.484729,QUEUE_ENTER
Job_260,MACHINE_3,279.484729,START
Job_261,MACHINE_2,279.57926,COMPLETE
Job_261,MACHINE_3,279.57926,QUEUE_ENTER
Job_261,MACHINE_3,279.57926,START
Job_223,MACHINE_4,279.677456,COMPLETE
Job_223,MACHINE_5,279.677456,QUEUE_ENTER
Job_223,MACHINE_5,279.677456,START
Job_259,MACHINE_2,279.839741,COMPLETE
Job_259,MACHINE_3,279.839741,QUEUE_ENTER
Job_259,MACHINE_3,279.839741,START
Job_258,MACHINE_1,279.8992,COMPLETE
Job_258,MACHINE_2,279.8992,QUEUE_ENTER
Job_258,MACHINE_2,279.8992,START
Job_262,MACHINE_1,280.21244,COMPLETE
Job_262,MACHINE_2,280.21244,QUEUE_ENTER
Job_262,MACHINE_2,280.21244,START
Job_263,MACHINE_2,280.309452,COMPLETE
Job_263,MACHINE_3,280.309452,QUEUE_ENTER
Job_263,MACHINE_3,280.309452,START
Job_264,MACHINE_1,280.575814,COMPLETE
Job_264,MACHINE_2,280.575814,QUEUE_ENTER
Job_264,MACHINE_2,280.575814,START
Job_227,MACHINE_5,280.633269,COMPLETE
Job_232,MACHINE_4,280.650388,COMPLETE
Job_232,MACHINE_5,280.650388,QUEUE_ENTER
Job_232,MACHINE_5,280.650388,START
Job_258,MACHINE_2,280.744478,COMPLETE
Job_258,MACHINE_3,280.744478,QUEUE_ENTER
Job_258,MACHINE_3,280.744478,START
Job_265,MACHINE_1,281.154369,COMPLETE
Job_265,MACHINE_2,281.154369,QUEUE_ENTER
Job_265,MACHINE_2,281.154369,START
Job_233,MACHINE_5,281.214775,COMPLETE
Job_262,MACHINE_2,281.25723,COMPLETE
Job_262,MACHINE_3,281.25723,QUEUE_ENTER
Job_262,MACHINE_3,281.25723,START
Job_234,MACHINE_5,281.562571,COMPLETE
Job_231,MACHINE_5,281.588561,COMPLETE
Job_264,MACHINE_2,281.767742,COMPLETE
Job_264,MACHINE_3,281.767742,QUEUE_ENTER
Job_264,MACHINE_3,281.767742,START
Job_247,MACHINE_4,282.122117,COMPLETE
Job_247,MACHINE_5,282.122117,QUEUE_ENTER
Job_247,MACHINE_5,282.122117,START
Job_265,MACHINE_2,282.156221,COMPLETE
Job_265,MACHINE_3,282.156221,QUEUE_ENTER
Job_265,MACHINE_3,282.156221,START
Job_273,MACHINE_1,282.275359,QUEUE_ENTER
Job_273,MACHINE_1,282.275359,START
Job_274,MACHINE_1,282.390508,QUEUE_ENTER
Job_274,MACHINE_1,282.390508,START
Job_267,MACHINE_1,282.418036,COMPLETE
Job_267,MACHINE_2,282.418036,QUEUE_ENTER
Job_267,MACHINE_2,282.418036,START
Job_275,MACHINE_1,282.471388,QUEUE_ENTER
Job_275,MACHINE_1,282.471388,START
Job_236,MACHINE_4,282.502242,COMPLETE
Job_236,MACHINE_5,282.502242,QUEUE_ENTER
Job_236,MACHINE_5,282.502242,START
Job_205,MACHINE_5,282.929383,COMPLETE
Job_276,MACHINE_1,283.015131,QUEUE_ENTER
Job_276,MACHINE_1,283.015131,START
Job_260,MACHINE_3,283.059534,COMPLETE
Job_260,MACHINE_4,283.059534,QUEUE_ENTER
Job_260,MACHINE_4,283.059534,START
Job_254,MACHINE_3,283.128189,COMPLETE
Job_254,MACHINE_4,283.128189,QUEUE_ENTER
Job_254,MACHINE_4,283.128189,START
Job_267,MACHINE_2,283.137753,COMPLETE
Job_267,MACHINE_3,283.137753,QUEUE_ENTER
Job_267,MACHINE_3,283.137753,START
Job_218,MACHINE_5,283.170696,COMPLETE
Job_216,MACHINE_5,283.202781,COMPLETE
Job_237,MACHINE_4,283.287995,COMPLETE
Job_237,MACHINE_5,283.287995,QUEUE_ENTER
Job_237,MACHINE_5,283.287995,START
Job_269,MACHINE_1,283.342883,COMPLETE
Job_269,MACHINE_2,283.342883,QUEUE_ENTER
Job_269,MACHINE_2,283.342883,START
Job_268,MACHINE_1,283.623035,COMPLETE
Job_268,MACHINE_2,283.623035,QUEUE_ENTER
Job_268,MACHINE_2,283.623035,START
Job_267,MACHINE_3,283.815566,COMPLETE
Job_267,MACHINE_4,283.815566,QUEUE_ENTER
Job_267,MACHINE_4,283.815566,START
Job_224,MACHINE_5,283.965851,COMPLETE
Job_219,MACHINE_5,284.183393,COMPLETE
Job_229,MACHINE_5,284.197557,COMPLETE
Job_226,MACHINE_5,284.224602,COMPLETE
Job_269,MACHINE_2,284.389516,COMPLETE
Job_269,MACHINE_3,284.389516,QUEUE_ENTER
Job_269,MACHINE_3,284.389516,START
Job_222,MACHINE_5,284.417802,COMPLETE
Job_268,MACHINE_2,284.524369,COMPLETE
Job_268,MACHINE_3,284.524369,QUEUE_ENTER
Job_268,MACHINE_3,284.524369,START
Job_238,MACHINE_4,284.566026,COMPLETE
Job_238,MACHINE_5,284.566026,QUEUE_ENTER
Job_238,MACHINE_5,284.566026,START
Job_243,MACHINE_4,284.616526,COMPLETE
Job_243,MACHINE_5,284.616526,QUEUE_ENTER
Job_243,MACHINE_5,284.616526,START
Job_266,MACHINE_1,284.703798,COMPLETE
Job_266,MACHINE_2,284.703798,QUEUE_ENTER
Job_266,MACHINE_2,284.703798,START
Job_271,MACHINE_1,285.285184,COMPLETE
Job_271,MACHINE_2,285.285184,QUEUE_ENTER
Job_271,MACHINE_2,285.285184,START
Job_277,MACHINE_1,285.287852,QUEUE_ENTER
Job_277,MACHINE_1,285.287852,START
Job_242,MACHINE_4,285.407276,COMPLETE
Job_242,MACHINE_5,285.407276,QUEUE_ENTER
Job_242,MACHINE_5,285.407276,START
Job_266,MACHINE_2,285.495004,COMPLETE
Job_266,MACHINE_3,285.495004,QUEUE_ENTER
Job_266,MACHINE_3,285.495004,START
Job_264,MACHINE_3,285.551797,COMPLETE
Job_264,MACHINE_4,285.551797,QUEUE_ENTER
Job_264,MACHINE_4,285.551797,START
Job_241,MACHINE_4,285.587028,COMPLETE
Job_241,MACHINE_5,285.587028,QUEUE_ENTER
Job_241,MACHINE_5,285.587028,START
Job_273,MACHINE_1,285.662181,COMPLETE
Job_273,MACHINE_2,285.662181,QUEUE_ENTER
Job_273,MACHINE_2,285.662181,START
Job_235,MACHINE_5,285.87822,COMPLETE
Job_261,MACHINE_3,285.897943,COMPLETE
Job_261,MACHINE_4,285.897943,QUEUE_ENTER
Job_261,MACHINE_4,285.897943,START
Job_259,MACHINE_3,285.955329,COMPLETE
Job_259,MACHINE_4,285.955329,QUEUE_ENTER
Job_259,MACHINE_4,285.955329,START
Job_257,MACHINE_3,286.12464,COMPLETE
Job_257,MACHINE_4,286.12464,QUEUE_ENTER
Job_257,MACHINE_4,286.12464,START
Job_270,MACHINE_1,286.125352,COMPLETE
Job_270,MACHINE_2,286.125352,QUEUE_ENTER
Job_270,MACHINE_2,286.125352,START
Job_232,MACHINE_5,286.263503,COMPLETE
Job_271,MACHINE_2,286.479131,COMPLETE
Job_271,MACHINE_3,286.479131,QUEUE_ENTER
Job_271,MACHINE_3,286.479131,START
Job_273,MACHINE_2,286.673474,COMPLETE
Job_273,MACHINE_3,286.673474,QUEUE_ENTER
Job_273,MACHINE_3,286.673474,START
Job_269,MACHINE_3,286.746622,COMPLETE
Job_269,MACHINE_4,286.746622,QUEUE_ENTER
Job_269,MACHINE_4,286.746622,START
Job_266,MACHINE_3,286.754157,COMPLETE
Job_266,MACHINE_4,286.754157,QUEUE_ENTER
Job_266,MACHINE_4,286.754157,START
Job_223,MACHINE_5,286.871832,COMPLETE
Job_215,MACHINE_4,286.898938,COMPLETE
Job_215,MACHINE_5,286.898938,QUEUE_ENTER
Job_215,MACHINE_5,286.898938,START
Job_262,MACHINE_3,286.956874,COMPLETE
Job_262,MACHINE_4,286.956874,QUEUE_ENTER
Job_262,MACHINE_4,286.956874,START
Job_278,MACHINE_1,287.045741,QUEUE_ENTER
Job_278,MACHINE_1,287.045741,START
Job_272,MACHINE_1,287.22423,COMPLETE
Job_272,MACHINE_2,287.22423,QUEUE_ENTER
Job_272,MACHINE_2,287.22423,START
Job_270,MACHINE_2,287.233975,COMPLETE
Job_270,MACHINE_3,287.233975,QUEUE_ENTER
Job_270,MACHINE_3,287.233975,START
Job_268,MACHINE_3,287.411803,COMPLETE
Job_268,MACHINE_4,287.411803,QUEUE_ENTER
Job_268,MACHINE_4,287.411803,START
Job_230,MACHINE_4,287.425866,COMPLETE
Job_230,MACHINE_5,287.425866,QUEUE_ENTER
Job_230,MACHINE_5,287.425866,START
Job_279,MACHINE_1,287.502789,QUEUE_ENTER
Job_279,MACHINE_1,287.502789,START
Job_251,MACHINE_3,287.657653,COMPLETE
Job_251,MACHINE_4,287.657653,QUEUE_ENTER
Job_251,MACHINE_4,287.657653,START
Job_274,MACHINE_1,287.713905,COMPLETE
Job_274,MACHINE_2,287.713905,QUEUE_ENTER
Job_274,MACHINE_2,287.713905,START
Job_239,MACHINE_4,287.731251,COMPLETE
Job_239,MACHINE_5,287.731251,QUEUE_ENTER
Job_239,MACHINE_5,287.731251,START
Job_272,MACHINE_2,287.952946,COMPLETE
Job_272,MACHINE_3,287.952946,QUEUE_ENTER
Job_272,MACHINE_3,287.952946,START
Job_270,MACHINE_3,288.14056,COMPLETE
Job_270,MACHINE_4,288.14056,QUEUE_ENTER
Job_270,MACHINE_4,288.14056,START
Job_271,MACHINE_3,288.626392,COMPLETE
Job_271,MACHINE_4,288.626392,QUEUE_ENTER
Job_271,MACHINE_4,288.626392,START
Job_274,MACHINE_2,288.706204,COMPLETE
Job_274,MACHINE_3,288.706204,QUEUE_ENTER
Job_274,MACHINE_3,288.706204,START
Job_209,MACHINE_3,289.173133,COMPLETE
Job_209,MACHINE_4,289.173133,QUEUE_ENTER
Job_209,MACHINE_4,289.173133,START
Job_236,MACHINE_5,289.216253,COMPLETE
Job_275,MACHINE_1,289.347086,COMPLETE
Job_275,MACHINE_2,289.347086,QUEUE_ENTER
Job_275,MACHINE_2,289.347086,START
Job_247,MACHINE_5,289.405314,COMPLETE
Job_252,MACHINE_4,289.572157,COMPLETE
Job_252,MACHINE_5,289.572157,QUEUE_ENTER
Job_252,MACHINE_5,289.572157,START
Job_253,MACHINE_3,289.698372,COMPLETE
Job_253,MACHINE_4,289.698372,QUEUE_ENTER
Job_253,MACHINE_4,289.698372,START
Job_258,MACHINE_3,289.842864,COMPLETE
Job_258,MACHINE_4,289.842864,QUEUE_ENTER
Job_258,MACHINE_4,289.842864,START
Job_237,MACHINE_5,289.95289,COMPLETE
Job_278,MACHINE_1,290.271491,COMPLETE
Job_278,MACHINE_2,290.271491,QUEUE_ENTER
Job_278,MACHINE_2,290.271491,START
Job_246,MACHINE_4,290.381118,COMPLETE
Job_246,MACHINE_5,290.381118,QUEUE_ENTER
Job_246,MACHINE_5,290.381118,START
Job_275,MACHINE_2,290.461542,COMPLETE
Job_275,MACHINE_3,290.461542,QUEUE_ENTER
Job_275,MACHINE_3,290.461542,START
Job_273,MACHINE_3,290.563567,COMPLETE
Job_273,MACHINE_4,290.563567,QUEUE_ENTER
Job_273,MACHINE_4,290.563567,START
Job_278,MACHINE_2,291.306777,COMPLETE
Job_278,MACHINE_3,291.306777,QUEUE_ENTER
Job_278,MACHINE_3,291.306777,START
Job_277,MACHINE_1,291.317322,COMPLETE
Job_277,MACHINE_2,291.317322,QUEUE_ENTER
Job_277,MACHINE_2,291.317322,START
Job_280,MACHINE_1,291.850924,QUEUE_ENTER
Job_280,MACHINE_1,291.850924,START
Job_277,MACHINE_2,291.886596,COMPLETE
Job_277,MACHINE_3,291.886596,QUEUE_ENTER
Job_277,MACHINE_3,291.886596,START
Job_243,MACHINE_5,292.198295,COMPLETE
Job_276,MACHINE_1,292.250144,COMPLETE
Job_276,MACHINE_2,292.250144,QUEUE_ENTER
Job_276,MACHINE_2,292.250144,START
Job_238,MACHINE_5,292.530351,COMPLETE
Job_248,MACHINE_3,292.69096,COMPLETE
Job_248,MACHINE_4,292.69096,QUEUE_ENTER
Job_248,MACHINE_4,292.69096,START
Job_240,MACHINE_3,292.94803,COMPLETE
Job_240,MACHINE_4,292.94803,QUEUE_ENTER
Job_240,MACHINE_4,292.94803,START
Job_242,MACHINE_5,292.961524,COMPLETE
Job_278,MACHINE_3,293.100459,COMPLETE
Job_278,MACHINE_4,293.100459,QUEUE_ENTER
Job_278,MACHINE_4,293.100459,START
Job_276,MACHINE_2,293.143069,COMPLETE
Job_276,MACHINE_3,293.143069,QUEUE_ENTER
Job_276,MACHINE_3,293.143069,START
Job_281,MACHINE_1,293.192245,QUEUE_ENTER
Job_281,MACHINE_1,293.192245,START
Job_282,MACHINE_1,293.281907,QUEUE_ENTER
Job_282,MACHINE_1,293.281907,START
Job_283,MACHINE_1,293.347155,QUEUE_ENTER
Job_283,MACHINE_1,293.347155,START
Job_241,MACHINE_5,293.468196,COMPLETE
Job_284,MACHINE_1,293.619382,QUEUE_ENTER
Job_284,MACHINE_1,293.619382,START
Job_279,MACHINE_1,293.878126,COMPLETE
Job_279,MACHINE_2,293.878126,QUEUE_ENTER
Job_279,MACHINE_2,293.878126,START
Job_230,MACHINE_5,294.044012,COMPLETE
Job_256,MACHINE_4,294.417497,COMPLETE
Job_256,MACHINE_5,294.417497,QUEUE_ENTER
Job_256,MACHINE_5,294.417497,START
Job_239,MACHINE_5,294.820954,COMPLETE
Job_285,MACHINE_1,294.842086,QUEUE_ENTER
Job_285,MACHINE_1,294.842086,START
Job_279,MACHINE_2,294.851004,COMPLETE
Job_279,MACHINE_3,294.851004,QUEUE_ENTER
Job_279,MACHINE_3,294.851004,START
Job_281,MACHINE_1,294.895141,COMPLETE
Job_281,MACHINE_2,294.895141,QUEUE_ENTER
Job_281,MACHINE_2,294.895141,START
Job_260,MACHINE_4,295.241913,COMPLETE
Job_260,MACHINE_5,295.241913,QUEUE_ENTER
Job_260,MACHINE_5,295.241913,START
Job_249,MACHINE_4,295.391322,COMPLETE
Job_249,MACHINE_5,295.391322,QUEUE_ENTER
Job_249,MACHINE_5,295.391322,START
Job_281,MACHINE_2,296.053664,COMPLETE
Job_281,MACHINE_3,296.053664,QUEUE_ENTER
Job_281,MACHINE_3,296.053664,START
Job_246,MACHINE_5,296.119464,COMPLETE
Job_252,MACHINE_5,296.270054,COMPLETE
Job_215,MACHINE_5,296.362121,COMPLETE
Job_282,MACHINE_1,296.38159,COMPLETE
Job_282,MACHINE_2,296.38159,QUEUE_ENTER
Job_282,MACHINE_2,296.38159,START
Job_275,MACHINE_3,296.492937,COMPLETE
Job_275,MACHINE_4,296.492937,QUEUE_ENTER
Job_275,MACHINE_4,296.492937,START
Job_264,MACHINE_4,296.962373,COMPLETE
Job_264,MACHINE_5,296.962373,QUEUE_ENTER
Job_264,MACHINE_5,296.962373,START
Job_286,MACHINE_1,296.965743,QUEUE_ENTER
Job_286,MACHINE_1,296.965743,START
Job_255,MACHINE_3,296.991954,COMPLETE
Job_255,MACHINE_4,296.991954,QUEUE_ENTER
Job_255,MACHINE_4,296.991954,START
Job_282,MACHINE_2,297.363621,COMPLETE
Job_282,MACHINE_3,297.363621,QUEUE_ENTER
Job_282,MACHINE_3,297.363621,START
Job_259,MACHINE_4,297.374659,COMPLETE
Job_259,MACHINE_5,297.374659,QUEUE_ENTER
Job_259,MACHINE_5,297.374659,START
Job_287,MACHINE_1,298.488045,QUEUE_ENTER
Job_287,MACHINE_1,298.488045,START
Job_261,MACHINE_4,298.56694,COMPLETE
Job_261,MACHINE_5,298.56694,QUEUE_ENTER
Job_261,MACHINE_5,298.56694,START
Job_277,MACHINE_3,298.571014,COMPLETE
Job_277,MACHINE_4,298.571014,QUEUE_ENTER
Job_277,MACHINE_4,298.571014,START
Job_266,MACHINE_4,298.898336,COMPLETE
Job_266,MACHINE_5,298.898336,QUEUE_ENTER
Job_266,MACHINE_5,298.898336,START
Job_283,MACHINE_1,298.933123,COMPLETE
Job_283,MACHINE_2,298.933123,QUEUE_ENTER
Job_283,MACHINE_2,298.933123,START
Job_274,MACHINE_3,298.979447,COMPLETE
Job_274,MACHINE_4,298.979447,QUEUE_ENTER
Job_274,MACHINE_4,298.979447,START
Job_280,MACHINE_1,299.259886,COMPLETE
Job_280,MACHINE_2,299.259886,QUEUE_ENTER
Job_280,MACHINE_2,299.259886,START
Job_288,MACHINE_1,299.426015,QUEUE_ENTER
Job_288,MACHINE_1,299.426015,START
Job_244,MACHINE_3,299.48254,COMPLETE
Job_244,MACHINE_4,299.48254,QUEUE_ENTER
Job_244,MACHINE_4,299.48254,START
Job_283,MACHINE_2,299.4894,COMPLETE
Job_283,MACHINE_3,299.4894,QUEUE_ENTER
Job_283,MACHINE_3,299.4894,START
Job_254,MACHINE_4,299.678402,COMPLETE
Job_254,MACHINE_5,299.678402,QUEUE_ENTER
Job_254,MACHINE_5,299.678402,START
Job_270,MACHINE_4,299.740293,COMPLETE
Job_270,MACHINE_5,299.740293,QUEUE_ENTER
Job_270,MACHINE_5,299.740293,START
Job_284,MACHINE_1,299.878767,COMPLETE
Job_284,MACHINE_2,299.878767,QUEUE_ENTER
Job_284,MACHINE_2,299.878767,START
Job_268,MACHINE_4,299.92732,COMPLETE
Job_268,MACHINE_5,299.92732,QUEUE_ENTER
Job_268,MACHINE_5,299.92732,START
Job_285,MACHINE_1,299.990807,COMPLETE
Job_285,MACHINE_2,299.990807,QUEUE_ENTER
Job_285,MACHINE_2,299.990807,START
Job_257,MACHINE_4,300.069849,COMPLETE
Job_257,MACHINE_5,300.069849,QUEUE_ENTER
Job_257,MACHINE_5,300.069849,START
Job_289,MACHINE_1,300.084606,QUEUE_ENTER
Job_289,MACHINE_1,300.084606,START
Job_279,MACHINE_3,300.120289,COMPLETE
Job_279,MACHINE_4,300.120289,QUEUE_ENTER
Job_279,MACHINE_4,300.120289,START
Job_280,MACHINE_2,300.129685,COMPLETE
Job_280,MACHINE_3,300.129685,QUEUE_ENTER
Job_280,MACHINE_3,300.129685,START
Job_256,MACHINE_5,300.596889,COMPLETE
Job_285,MACHINE_2,300.712745,COMPLETE
Job_285,MACHINE_3,300.712745,QUEUE_ENTER
Job_285,MACHINE_3,300.712745,START
Job_284,MACHINE_2,300.723316,COMPLETE
Job_284,MACHINE_3,300.723316,QUEUE_ENTER
Job_284,MACHINE_3,300.723316,START
Job_253,MACHINE_4,300.800011,COMPLETE
Job_253,MACHINE_5,300.800011,QUEUE_ENTER
Job_253,MACHINE_5,300.800011,START
Job_283,MACHINE_3,301.687817,COMPLETE
Job_283,MACHINE_4,301.687817,QUEUE_ENTER
Job_283,MACHINE_4,301.687817,START
Job_276,MACHINE_3,302.259648,COMPLETE
Job_276,MACHINE_4,302.259648,QUEUE_ENTER
Job_276,MACHINE_4,302.259648,START
Job_249,MACHINE_5,302.546684,COMPLETE
Job_250,MACHINE_3,302.673737,COMPLETE
Job_250,MACHINE_4,302.673737,QUEUE_ENTER
Job_250,MACHINE_4,302.673737,START
Job_258,MACHINE_4,302.970428,COMPLETE
Job_258,MACHINE_5,302.970428,QUEUE_ENTER
Job_258,MACHINE_5,302.970428,START
Job_259,MACHINE_5,303.093676,COMPLETE
Job_290,MACHINE_1,303.480503,QUEUE_ENTER
Job_290,MACHINE_1,303.480503,START
Job_209,MACHINE_4,303.601006,COMPLETE
Job_209,MACHINE_5,303.601006,QUEUE_ENTER
Job_209,MACHINE_5,303.601006,START
Job_260,MACHINE_5,303.651827,COMPLETE
Job_267,MACHINE_4,303.746659,COMPLETE
Job_267,MACHINE_5,303.746659,QUEUE_ENTER
Job_267,MACHINE_5,303.746659,START
Job_287,MACHINE_1,303.75731,COMPLETE
Job_287,MACHINE_2,303.75731,QUEUE_ENTER
Job_287,MACHINE_2,303.75731,START
Job_264,MACHINE_5,303.763378,COMPLETE
Job_286,MACHINE_1,303.99556,COMPLETE
Job_286,MACHINE_2,303.99556,QUEUE_ENTER
Job_286,MACHINE_2,303.99556,START
Job_251,MACHINE_4,304.010135,COMPLETE
Job_251,MACHINE_5,304.010135,QUEUE_ENTER
Job_251,MACHINE_5,304.010135,START
Job_261,MACHINE_5,304.187048,COMPLETE
Job_289,MACHINE_1,304.282513,COMPLETE
Job_289,MACHINE_2,304.282513,QUEUE_ENTER
Job_289,MACHINE_2,304.282513,START
Job_282,MACHINE_3,304.29534,COMPLETE
Job_282,MACHINE_4,304.29534,QUEUE_ENTER
Job_282,MACHINE_4,304.29534,START
Job_291,MACHINE_1,304.613437,QUEUE_ENTER
Job_291,MACHINE_1,304.613437,START
Job_287,MACHINE_2,304.624247,COMPLETE
Job_287,MACHINE_3,304.624247,QUEUE_ENTER
Job_287,MACHINE_3,304.624247,START
Job_286,MACHINE_2,304.690439,COMPLETE
Job_286,MACHINE_3,304.690439,QUEUE_ENTER
Job_286,MACHINE_3,304.690439,START
Job_269,MACHINE_4,304.847882,COMPLETE
Job_269,MACHINE_5,304.847882,QUEUE_ENTER
Job_269,MACHINE_5,304.847882,START
Job_289,MACHINE_2,304.995152,COMPLETE
Job_289,MACHINE_3,304.995152,QUEUE_ENTER
Job_289,MACHINE_3,304.995152,START
Job_280,MACHINE_3,304.997605,COMPLETE
Job_280,MACHINE_4,304.997605,QUEUE_ENTER
Job_280,MACHINE_4,304.997605,START
Job_278,MACHINE_4,305.031198,COMPLETE
Job_278,MACHINE_5,305.031198,QUEUE_ENTER
Job_278,MACHINE_5,305.031198,START
Job_266,MACHINE_5,305.138692,COMPLETE
Job_245,MACHINE_3,305.340423,COMPLETE
Job_245,MACHINE_4,305.340423,QUEUE_ENTER
Job_245,MACHINE_4,305.340423,START
Job_284,MACHINE_3,305.386622,COMPLETE
Job_284,MACHINE_4,305.386622,QUEUE_ENTER
Job_284,MACHINE_4,305.386622,START
Job_265,MACHINE_3,305.427793,COMPLETE
Job_265,MACHINE_4,305.427793,QUEUE_ENTER
Job_265,MACHINE_4,305.427793,START
Job_292,MACHINE_1,305.444959,QUEUE_ENTER
Job_292,MACHINE_1,305.444959,START
Job_257,MACHINE_5,305.602649,COMPLETE
Job_281,MACHINE_3,305.635203,COMPLETE
Job_281,MACHINE_4,305.635203,QUEUE_ENTER
Job_281,MACHINE_4,305.635203,START
Job_271,MACHINE_4,306.116519,COMPLETE
Job_271,MACHINE_5,306.116519,QUEUE_ENTER
Job_271,MACHINE_5,306.116519,START
Job_254,MACHINE_5,306.189883,COMPLETE
Job_293,MACHINE_1,306.239067,QUEUE_ENTER
Job_293,MACHINE_1,306.239067,START
Job_262,MACHINE_4,306.369298,COMPLETE
Job_262,MACHINE_5,306.369298,QUEUE_ENTER
Job_262,MACHINE_5,306.369298,START
Job_288,MACHINE_1,306.420776,COMPLETE
Job_288,MACHINE_2,306.420776,QUEUE_ENTER
Job_288,MACHINE_2,306.420776,START
Job_285,MACHINE_3,307.209905,COMPLETE
Job_285,MACHINE_4,307.209905,QUEUE_ENTER
Job_285,MACHINE_4,307.209905,START
Job_292,MACHINE_1,307.237215,COMPLETE
Job_292,MACHINE_2,307.237215,QUEUE_ENTER
Job_292,MACHINE_2,307.237215,START
Job_288,MACHINE_2,307.366856,COMPLETE
Job_288,MACHINE_3,307.366856,QUEUE_ENTER
Job_288,MACHINE_3,307.366856,START
Job_253,MACHINE_5,307.508129,COMPLETE
Job_294,MACHINE_1,307.559511,QUEUE_ENTER
Job_294,MACHINE_1,307.559511,START
Job_255,MACHINE_4,307.564999,COMPLETE
Job_255,MACHINE_5,307.564999,QUEUE_ENTER
Job_255,MACHINE_5,307.564999,START
Job_270,MACHINE_5,308.074066,COMPLETE
Job_292,MACHINE_2,308.249878,COMPLETE
Job_292,MACHINE_3,308.249878,QUEUE_ENTER
Job_292,MACHINE_3,308.249878,START
Job_295,MACHINE_1,308.364885,QUEUE_ENTER
Job_295,MACHINE_1,308.364885,START
Job_286,MACHINE_3,308.428313,COMPLETE
Job_286,MACHINE_4,308.428313,QUEUE_ENTER
Job_286,MACHINE_4,308.428313,START
Job_268,MACHINE_5,308.463398,COMPLETE
Job_290,MACHINE_1,309.11417,COMPLETE
Job_290,MACHINE_2,309.11417,QUEUE_ENTER
Job_290,MACHINE_2,309.11417,START
Job_273,MACHINE_4,309.134786,COMPLETE
Job_273,MACHINE_5,309.134786,QUEUE_ENTER
Job_273,MACHINE_5,309.134786,START
Job_248,MACHINE_4,309.337151,COMPLETE
Job_248,MACHINE_5,309.337151,QUEUE_ENTER
Job_248,MACHINE_5,309.337151,START
Job_267,MACHINE_5,309.565885,COMPLETE
Job_290,MACHINE_2,309.854418,COMPLETE
Job_290,MACHINE_3,309.854418,QUEUE_ENTER
Job_290,MACHINE_3,309.854418,START
Job_291,MACHINE_1,310.214739,COMPLETE
Job_291,MACHINE_2,310.214739,QUEUE_ENTER
Job_291,MACHINE_2,310.214739,START
Job_293,MACHINE_1,310.292735,COMPLETE
Job_293,MACHINE_2,310.292735,QUEUE_ENTER
Job_293,MACHINE_2,310.292735,START
Job_278,MACHINE_5,310.506834,COMPLETE
Job_240,MACHINE_4,310.771696,COMPLETE
